stat_region_id,stat_region_name,mun_id,mun_name,town_id,town_name
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,10,Gorenje Gradišče
7,Jugovzhodna Slovenija,119,Šentjernej,19,Gorenje Gradišče pri Šentj.
7,Jugovzhodna Slovenija,85,Novo mesto,56,Gorenje Grčevje
7,Jugovzhodna Slovenija,85,Novo mesto,57,Gorenje Kamence
7,Jugovzhodna Slovenija,85,Novo mesto,58,Gorenje Kamenje
7,Jugovzhodna Slovenija,85,Novo mesto,59,Gorenje Karteljevo
7,Jugovzhodna Slovenija,85,Novo mesto,60,Gorenje Kronovo
7,Jugovzhodna Slovenija,85,Novo mesto,61,Gorenje Lakovnice
7,Jugovzhodna Slovenija,119,Šentjernej,20,Gorenje Mokro Polje
7,Jugovzhodna Slovenija,85,Novo mesto,62,Gorenje Mraševo
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,11,Gorenje Polje
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,12,Gorenje Sušice
7,Jugovzhodna Slovenija,119,Šentjernej,21,Gorenje Vrhpolje
7,Jugovzhodna Slovenija,170,Mirna Peč,8,Gorenji Globodol
7,Jugovzhodna Slovenija,119,Šentjernej,22,Gorenji Maharovec
7,Jugovzhodna Slovenija,170,Mirna Peč,9,Gorenji Podboršt
7,Jugovzhodna Slovenija,85,Novo mesto,67,Gorenji Suhadol
7,Jugovzhodna Slovenija,121,Škocjan,12,Goriška Gora
7,Jugovzhodna Slovenija,170,Mirna Peč,10,Goriška vas
7,Jugovzhodna Slovenija,121,Škocjan,13,Goriška vas pri Škocjanu
7,Jugovzhodna Slovenija,85,Novo mesto,69,Gornja Težka Voda
7,Jugovzhodna Slovenija,193,Žužemberk,10,Gornji Ajdovec
7,Jugovzhodna Slovenija,193,Žužemberk,11,Gornji Kot
7,Jugovzhodna Slovenija,193,Žužemberk,12,Gornji Križ
7,Jugovzhodna Slovenija,193,Žužemberk,13,Gradenc
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,9,Gradenje
7,Jugovzhodna Slovenija,170,Mirna Peč,11,Grč Vrh
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,10,Grič pri Klevevžu
7,Jugovzhodna Slovenija,121,Škocjan,15,Grmovlje
7,Jugovzhodna Slovenija,119,Šentjernej,23,Groblje pri Prekopi
7,Jugovzhodna Slovenija,119,Šentjernej,24,Gruča
7,Jugovzhodna Slovenija,85,Novo mesto,77,Gumberk
7,Jugovzhodna Slovenija,85,Novo mesto,78,Herinja vas
7,Jugovzhodna Slovenija,193,Žužemberk,14,Hinje
7,Jugovzhodna Slovenija,170,Mirna Peč,12,Hmeljčič
7,Jugovzhodna Slovenija,119,Šentjernej,25,Hrastje
7,Jugovzhodna Slovenija,170,Mirna Peč,13,Hrastje pri Mirni Peči
7,Jugovzhodna Slovenija,121,Škocjan,16,Hrastulje
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,11,Hrib
7,Jugovzhodna Slovenija,193,Žužemberk,15,Hrib pri Hinjah
7,Jugovzhodna Slovenija,85,Novo mesto,84,Hrib pri Orehku
7,Jugovzhodna Slovenija,85,Novo mesto,85,Hrušica
7,Jugovzhodna Slovenija,119,Šentjernej,26,Hrvaški Brod
7,Jugovzhodna Slovenija,121,Škocjan,17,Hudenje
7,Jugovzhodna Slovenija,85,Novo mesto,86,Hudo
7,Jugovzhodna Slovenija,85,Novo mesto,87,Iglenik
7,Jugovzhodna Slovenija,119,Šentjernej,27,Imenje
7,Jugovzhodna Slovenija,170,Mirna Peč,14,Jablan
7,Jugovzhodna Slovenija,85,Novo mesto,89,Jama
7,Jugovzhodna Slovenija,193,Žužemberk,16,Jama pri Dvoru
7,Jugovzhodna Slovenija,119,Šentjernej,28,Javorovica
7,Jugovzhodna Slovenija,121,Škocjan,19,Jelendol
7,Jugovzhodna Slovenija,170,Mirna Peč,15,Jelše
7,Jugovzhodna Slovenija,85,Novo mesto,92,Jelše pri Otočcu
7,Jugovzhodna Slovenija,170,Mirna Peč,16,Jordankal
7,Jugovzhodna Slovenija,85,Novo mesto,94,Jugorje
7,Jugovzhodna Slovenija,203,Straža,3,Jurka vas
7,Jugovzhodna Slovenija,85,Novo mesto,96,Jurna vas
7,Jugovzhodna Slovenija,193,Žužemberk,17,Klečet
7,Jugovzhodna Slovenija,121,Škocjan,21,Klenovik
7,Jugovzhodna Slovenija,193,Žužemberk,18,Klopce
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,13,Kočevske Poljane
7,Jugovzhodna Slovenija,85,Novo mesto,100,Konec
7,Jugovzhodna Slovenija,85,Novo mesto,101,Koroška vas
7,Jugovzhodna Slovenija,85,Novo mesto,102,Koti
7,Jugovzhodna Slovenija,85,Novo mesto,104,Kuzarjev Kal
7,Jugovzhodna Slovenija,193,Žužemberk,19,Lašče
7,Jugovzhodna Slovenija,85,Novo mesto,106,Laze
7,Jugovzhodna Slovenija,193,Žužemberk,20,Lazina
7,Jugovzhodna Slovenija,119,Šentjernej,29,Ledeča vas
7,Jugovzhodna Slovenija,85,Novo mesto,108,Leskovec
7,Jugovzhodna Slovenija,85,Novo mesto,109,Lešnica
7,Jugovzhodna Slovenija,119,Šentjernej,30,Loka
7,Jugovzhodna Slovenija,203,Straža,4,Loke
7,Jugovzhodna Slovenija,193,Žužemberk,21,Lopata
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,14,Loška vas
7,Jugovzhodna Slovenija,85,Novo mesto,113,Lutrško selo
7,Jugovzhodna Slovenija,193,Žužemberk,22,Mačkovec pri Dvoru
7,Jugovzhodna Slovenija,121,Škocjan,22,Mačkovec pri Škocjanu
7,Jugovzhodna Slovenija,85,Novo mesto,115,Mala Cikava
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,13,Mala Strmica
7,Jugovzhodna Slovenija,85,Novo mesto,117,Male Brusnice
7,Jugovzhodna Slovenija,121,Škocjan,23,Male Poljane
7,Jugovzhodna Slovenija,170,Mirna Peč,17,Malenska vas
7,Jugovzhodna Slovenija,119,Šentjernej,31,Mali Ban
7,Jugovzhodna Slovenija,85,Novo mesto,119,Mali Cerovec
7,Jugovzhodna Slovenija,170,Mirna Peč,18,Mali Kal
7,Jugovzhodna Slovenija,193,Žužemberk,23,Mali Lipovec
7,Jugovzhodna Slovenija,85,Novo mesto,122,Mali Orehek
7,Jugovzhodna Slovenija,85,Novo mesto,123,Mali Podljuben
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,15,Mali Rigelj
7,Jugovzhodna Slovenija,85,Novo mesto,125,Mali Slatnik
7,Jugovzhodna Slovenija,170,Mirna Peč,19,Mali Vrh
7,Jugovzhodna Slovenija,193,Žužemberk,24,Malo Lipje
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,16,Meniška vas
7,Jugovzhodna Slovenija,85,Novo mesto,129,Mihovec
7,Jugovzhodna Slovenija,119,Šentjernej,32,Mihovica
7,Jugovzhodna Slovenija,119,Šentjernej,33,Mihovo
7,Jugovzhodna Slovenija,170,Mirna Peč,20,Mirna Peč
7,Jugovzhodna Slovenija,119,Šentjernej,34,Mršeča vas
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,17,Nova Gora
7,Jugovzhodna Slovenija,85,Novo mesto,132,Novo mesto
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,18,Občice
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,19,Obrh
7,Jugovzhodna Slovenija,119,Šentjernej,35,Orehovica
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,14,Orešje
7,Jugovzhodna Slovenija,170,Mirna Peč,21,Orkljevec
7,Jugovzhodna Slovenija,121,Škocjan,39,Osrečje
7,Jugovzhodna Slovenija,119,Šentjernej,36,Ostrog
7,Jugovzhodna Slovenija,85,Novo mesto,138,Otočec
7,Jugovzhodna Slovenija,85,Novo mesto,139,Paha
7,Jugovzhodna Slovenija,85,Novo mesto,140,Pangrč Grm
7,Jugovzhodna Slovenija,85,Novo mesto,141,Petane
7,Jugovzhodna Slovenija,85,Novo mesto,143,Plemberk
7,Jugovzhodna Slovenija,193,Žužemberk,25,Pleš
7,Jugovzhodna Slovenija,193,Žužemberk,26,Plešivica
7,Jugovzhodna Slovenija,203,Straža,5,Podgora
7,Jugovzhodna Slovenija,193,Žužemberk,27,Podgozd
7,Jugovzhodna Slovenija,85,Novo mesto,148,Podgrad
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,20,Podhosta
7,Jugovzhodna Slovenija,193,Žužemberk,28,Podlipa
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,21,Podstenice
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,22,Podturn pri Dol. Toplicah
7,Jugovzhodna Slovenija,119,Šentjernej,37,Polhovica
7,Jugovzhodna Slovenija,170,Mirna Peč,22,Poljane pri Mirni Peči
7,Jugovzhodna Slovenija,193,Žužemberk,29,Poljane pri Žužemberku
7,Jugovzhodna Slovenija,203,Straža,6,Potok
7,Jugovzhodna Slovenija,85,Novo mesto,156,Potov Vrh
7,Jugovzhodna Slovenija,193,Žužemberk,30,Prapreče
7,Jugovzhodna Slovenija,203,Straža,7,Prapreče pri Straži
7,Jugovzhodna Slovenija,119,Šentjernej,38,Prapreče pri Šentjerneju
7,Jugovzhodna Slovenija,85,Novo mesto,159,Prečna
7,Jugovzhodna Slovenija,193,Žužemberk,31,Prevole
7,Jugovzhodna Slovenija,85,Novo mesto,161,Pristava
7,Jugovzhodna Slovenija,119,Šentjernej,39,Pristava pri Šentjerneju
7,Jugovzhodna Slovenija,119,Šentjernej,40,Pristavica
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,15,Radovlja
7,Jugovzhodna Slovenija,85,Novo mesto,163,Rajnovšče
7,Jugovzhodna Slovenija,119,Šentjernej,41,Rakovnik
7,Jugovzhodna Slovenija,85,Novo mesto,164,Rakovnik pri Birčni vasi
7,Jugovzhodna Slovenija,85,Novo mesto,165,Ratež
7,Jugovzhodna Slovenija,193,Žužemberk,32,Ratje
7,Jugovzhodna Slovenija,119,Šentjernej,42,Razdrto
7,Jugovzhodna Slovenija,193,Žužemberk,33,Reber
7,Jugovzhodna Slovenija,119,Šentjernej,43,Roje
7,Jugovzhodna Slovenija,121,Škocjan,25,Ruhna vas
7,Jugovzhodna Slovenija,203,Straža,8,Rumanja vas
7,Jugovzhodna Slovenija,193,Žužemberk,34,Sadinja vas pri Dvoru
7,Jugovzhodna Slovenija,121,Škocjan,26,Segonje
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,16,Sela
7,Jugovzhodna Slovenija,193,Žužemberk,35,Sela pri Ajdovcu
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,23,Sela pri Dol. Toplicah
7,Jugovzhodna Slovenija,193,Žužemberk,36,Sela pri Hinjah
7,Jugovzhodna Slovenija,85,Novo mesto,174,Sela pri Ratežu
7,Jugovzhodna Slovenija,119,Šentjernej,44,Sela pri Šentjerneju
7,Jugovzhodna Slovenija,85,Novo mesto,175,Sela pri Štravberku
7,Jugovzhodna Slovenija,85,Novo mesto,176,Sela pri Zajčjem Vrhu
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,17,Sela pri Zburah
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,24,Selišče
7,Jugovzhodna Slovenija,170,Mirna Peč,23,Selo pri Zagorici
7,Jugovzhodna Slovenija,85,Novo mesto,180,Sevno
7,Jugovzhodna Slovenija,85,Novo mesto,181,Smolenja vas
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,25,Soteska
7,Jugovzhodna Slovenija,85,Novo mesto,183,Srebrniče
7,Jugovzhodna Slovenija,85,Novo mesto,184,Srednje Grčevje
7,Jugovzhodna Slovenija,170,Mirna Peč,24,Srednji Globodol
7,Jugovzhodna Slovenija,193,Žužemberk,37,Srednji Lipovec
7,Jugovzhodna Slovenija,121,Škocjan,27,Stara Bučka
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,26,Stare Žage
7,Jugovzhodna Slovenija,193,Žužemberk,38,Stavča vas
7,Jugovzhodna Slovenija,85,Novo mesto,189,Stopiče
7,Jugovzhodna Slovenija,121,Škocjan,28,Stopno
7,Jugovzhodna Slovenija,121,Škocjan,29,Stranje pri Škocjanu
7,Jugovzhodna Slovenija,85,Novo mesto,190,Stranska vas
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,18,Strelac
7,Jugovzhodna Slovenija,85,Novo mesto,193,Suhor
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,27,Suhor pri Dol. Toplicah
7,Jugovzhodna Slovenija,119,Šentjernej,45,Šentjakob
7,Jugovzhodna Slovenija,119,Šentjernej,46,Šentjernej
7,Jugovzhodna Slovenija,85,Novo mesto,195,Šentjošt
7,Jugovzhodna Slovenija,170,Mirna Peč,25,Šentjurij na Dolenjskem
7,Jugovzhodna Slovenija,121,Škocjan,30,Škocjan
7,Jugovzhodna Slovenija,85,Novo mesto,197,Škrjanče pri Novem mestu
7,Jugovzhodna Slovenija,119,Šentjernej,47,Šmalčja vas
7,Jugovzhodna Slovenija,119,Šentjernej,48,Šmarje
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,19,Šmarješke Toplice
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,20,Šmarjeta
7,Jugovzhodna Slovenija,193,Žužemberk,39,Šmihel pri Žužemberku
7,Jugovzhodna Slovenija,85,Novo mesto,201,Štravberk
7,Jugovzhodna Slovenija,119,Šentjernej,49,Tolsti Vrh
7,Jugovzhodna Slovenija,121,Škocjan,32,Tomažja vas
7,Jugovzhodna Slovenija,85,Novo mesto,202,Travni Dol
7,Jugovzhodna Slovenija,193,Žužemberk,40,Trebča vas
7,Jugovzhodna Slovenija,85,Novo mesto,204,Trška Gora
7,Jugovzhodna Slovenija,85,Novo mesto,205,Uršna sela
7,Jugovzhodna Slovenija,203,Straža,10,Vavta vas
7,Jugovzhodna Slovenija,85,Novo mesto,207,Velike Brusnice
7,Jugovzhodna Slovenija,121,Škocjan,33,Velike Poljane
7,Jugovzhodna Slovenija,119,Šentjernej,50,Veliki Ban
7,Jugovzhodna Slovenija,85,Novo mesto,208,Veliki Cerovec
7,Jugovzhodna Slovenija,170,Mirna Peč,26,Veliki Kal
7,Jugovzhodna Slovenija,193,Žužemberk,41,Veliki Lipovec
7,Jugovzhodna Slovenija,85,Novo mesto,211,Veliki Orehek
7,Jugovzhodna Slovenija,85,Novo mesto,212,Veliki Podljuben
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,28,Veliki Rigelj
7,Jugovzhodna Slovenija,85,Novo mesto,214,Veliki Slatnik
7,Jugovzhodna Slovenija,193,Žužemberk,42,Veliko Lipje
7,Jugovzhodna Slovenija,85,Novo mesto,216,Verdun
7,Jugovzhodna Slovenija,157,Dolenjske Toplice,29,Verdun pri Uršnih selih
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,21,Vinica pri Šmarjeti
7,Jugovzhodna Slovenija,85,Novo mesto,219,Vinja vas
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,22,Vinji Vrh
7,Jugovzhodna Slovenija,193,Žužemberk,43,Vinkov Vrh
7,Jugovzhodna Slovenija,193,Žužemberk,44,Visejec
7,Jugovzhodna Slovenija,119,Šentjernej,51,Volčkova vas
7,Jugovzhodna Slovenija,119,Šentjernej,52,Vratno
7,Jugovzhodna Slovenija,119,Šentjernej,53,Vrbovce
7,Jugovzhodna Slovenija,193,Žužemberk,45,Vrh pri Hinjah
7,Jugovzhodna Slovenija,193,Žužemberk,46,Vrh pri Križu
7,Jugovzhodna Slovenija,85,Novo mesto,225,Vrh pri Ljubnu
7,Jugovzhodna Slovenija,85,Novo mesto,226,Vrh pri Pahi
7,Jugovzhodna Slovenija,119,Šentjernej,54,Vrh pri Šentjerneju
7,Jugovzhodna Slovenija,85,Novo mesto,227,Vrhe
7,Jugovzhodna Slovenija,170,Mirna Peč,27,Vrhovo pri Mirni Peči
7,Jugovzhodna Slovenija,193,Žužemberk,47,Vrhovo pri Žužemberku
7,Jugovzhodna Slovenija,170,Mirna Peč,28,Vrhpeč
7,Jugovzhodna Slovenija,193,Žužemberk,48,Zafara
7,Jugovzhodna Slovenija,121,Škocjan,35,Zagrad
7,Jugovzhodna Slovenija,85,Novo mesto,232,Zagrad pri Otočcu
7,Jugovzhodna Slovenija,85,Novo mesto,233,Zajčji Vrh pri Stopičah
7,Jugovzhodna Slovenija,193,Žužemberk,49,Zalisec
7,Jugovzhodna Slovenija,203,Straža,11,Zalog
7,Jugovzhodna Slovenija,121,Škocjan,36,Zalog pri Škocjanu
7,Jugovzhodna Slovenija,119,Šentjernej,55,Zameško
7,Jugovzhodna Slovenija,119,Šentjernej,56,Zapuže
7,Jugovzhodna Slovenija,121,Škocjan,37,Zavinek
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,23,Zbure
7,Jugovzhodna Slovenija,121,Škocjan,38,Zloganje
7,Jugovzhodna Slovenija,206,Šmarješke Toplice,24,Žaloviče
7,Jugovzhodna Slovenija,85,Novo mesto,238,Ždinja vas
7,Jugovzhodna Slovenija,119,Šentjernej,57,Žerjavin
7,Jugovzhodna Slovenija,85,Novo mesto,239,Žihovo selo
7,Jugovzhodna Slovenija,193,Žužemberk,50,Žužemberk
7,Jugovzhodna Slovenija,119,Šentjernej,58,Žvabovo
7,Jugovzhodna Slovenija,193,Žužemberk,51,Žvirče
7,Jugovzhodna Slovenija,85,Novo mesto,142,Petelinjek
7,Jugovzhodna Slovenija,203,Straža,9,Straža
7,Jugovzhodna Slovenija,85,Novo mesto,103,Križe
2,Podravska,205,Sveti Tomaž,1,Bratonečice
2,Podravska,87,Ormož,2,Bresnica
2,Podravska,87,Ormož,3,Cerovec Stanka Vraza
2,Podravska,87,Ormož,4,Cvetkovci
2,Podravska,87,Ormož,5,Dobrava
2,Podravska,87,Ormož,6,Dobrovščak
2,Podravska,87,Ormož,7,Drakšl
2,Podravska,87,Ormož,8,Frankovci
2,Podravska,202,Središče ob Dravi,1,Godeninci
2,Podravska,87,Ormož,10,Gomila pri Kogu
2,Podravska,205,Sveti Tomaž,2,Gornji Ključarovci
2,Podravska,202,Središče ob Dravi,2,Grabe
2,Podravska,205,Sveti Tomaž,3,Gradišče
2,Podravska,87,Ormož,14,Hajndl
2,Podravska,87,Ormož,15,Hardek
2,Podravska,87,Ormož,16,Hermanci
2,Podravska,205,Sveti Tomaž,4,Hranjigovci
2,Podravska,87,Ormož,18,Hujbar
2,Podravska,87,Ormož,19,Hum pri Ormožu
2,Podravska,87,Ormož,20,Ivanjkovci
2,Podravska,87,Ormož,21,Jastrebci
2,Podravska,87,Ormož,22,Kajžar
2,Podravska,87,Ormož,23,Kog
2,Podravska,205,Sveti Tomaž,5,Koračice
2,Podravska,87,Ormož,25,Krčevina
2,Podravska,87,Ormož,26,Lačaves
2,Podravska,87,Ormož,27,Lahonci
2,Podravska,87,Ormož,28,Lešnica
2,Podravska,87,Ormož,29,Lešniški Vrh
2,Podravska,87,Ormož,30,Libanja
2,Podravska,87,Ormož,31,Litmerk
2,Podravska,87,Ormož,32,Loperšice
2,Podravska,87,Ormož,33,Lunovec
2,Podravska,205,Sveti Tomaž,6,Mala vas pri Ormožu
2,Podravska,87,Ormož,35,Mali Brebrovnik
2,Podravska,205,Sveti Tomaž,7,Mezgovci
2,Podravska,87,Ormož,37,Mihalovci
2,Podravska,87,Ormož,38,Mihovci pri Vel. Nedelji
2,Podravska,87,Ormož,39,Miklavž pri Ormožu
2,Podravska,202,Središče ob Dravi,3,Obrež
2,Podravska,87,Ormož,41,Ormož
2,Podravska,87,Ormož,42,Osluševci
2,Podravska,87,Ormož,43,Pavlovci
2,Podravska,87,Ormož,44,Pavlovski Vrh
2,Podravska,87,Ormož,45,Podgorci
2,Podravska,87,Ormož,46,Preclava
2,Podravska,205,Sveti Tomaž,8,Pršetinci
2,Podravska,87,Ormož,48,Pušenci
2,Podravska,205,Sveti Tomaž,9,Rakovci
2,Podravska,87,Ormož,50,Ritmerk
2,Podravska,205,Sveti Tomaž,10,Rucmanci
2,Podravska,87,Ormož,52,Runeč
2,Podravska,205,Sveti Tomaž,11,Savci
2,Podravska,205,Sveti Tomaž,12,Sejanci
2,Podravska,205,Sveti Tomaž,13,Senčak
2,Podravska,87,Ormož,56,Senešci
2,Podravska,205,Sveti Tomaž,14,Senik
2,Podravska,87,Ormož,58,Sodinci
2,Podravska,87,Ormož,59,Spodnji Ključarovci
2,Podravska,202,Središče ob Dravi,4,Središče ob Dravi
2,Podravska,87,Ormož,61,Stanovno
2,Podravska,87,Ormož,62,Strezetina
2,Podravska,87,Ormož,63,Strjanci
2,Podravska,87,Ormož,64,Strmec pri Ormožu
2,Podravska,202,Središče ob Dravi,5,Šalovci
2,Podravska,87,Ormož,67,Šardinje
2,Podravska,205,Sveti Tomaž,15,Sveti Tomaž
2,Podravska,87,Ormož,68,Trgovišče
2,Podravska,205,Sveti Tomaž,16,Trnovci
2,Podravska,87,Ormož,70,Veličane
2,Podravska,87,Ormož,71,Velika Nedelja
2,Podravska,87,Ormož,72,Veliki Brebrovnik
2,Podravska,87,Ormož,73,Vičanci
2,Podravska,87,Ormož,74,Vinski Vrh
2,Podravska,87,Ormož,75,Vitan
2,Podravska,87,Ormož,76,Vodranci
2,Podravska,87,Ormož,77,Vuzmetinci
2,Podravska,205,Sveti Tomaž,17,Zagorje
2,Podravska,87,Ormož,79,Zasavci
2,Podravska,87,Ormož,80,Žerovinci
2,Podravska,87,Ormož,81,Žvab
12,Obalno-kraška,90,Piran/Pirano,1,Dragonja
12,Obalno-kraška,90,Piran/Pirano,2,Lucija
12,Obalno-kraška,90,Piran/Pirano,3,Nova vas nad Dragonjo
12,Obalno-kraška,90,Piran/Pirano,4,Padna
12,Obalno-kraška,90,Piran/Pirano,5,Parecag
12,Obalno-kraška,90,Piran/Pirano,6,Piran
12,Obalno-kraška,90,Piran/Pirano,7,Portorož
12,Obalno-kraška,90,Piran/Pirano,11,Sv. Peter
12,Obalno-kraška,90,Piran/Pirano,8,Seča
12,Obalno-kraška,90,Piran/Pirano,9,Sečovlje
12,Obalno-kraška,90,Piran/Pirano,10,Strunjan
10,Primorsko-notranjska,94,Postojna,1,Belsko
10,Primorsko-notranjska,94,Postojna,2,Brezje pod Nanosom
10,Primorsko-notranjska,91,Pivka,1,Buje
10,Primorsko-notranjska,94,Postojna,3,Bukovje
10,Primorsko-notranjska,91,Pivka,2,Čepno
10,Primorsko-notranjska,91,Pivka,24,Šmihel
10,Primorsko-notranjska,91,Pivka,3,Dolnja Košana
10,Primorsko-notranjska,91,Pivka,4,Drskovče
10,Primorsko-notranjska,94,Postojna,5,Gorenje
10,Primorsko-notranjska,94,Postojna,6,Goriče
10,Primorsko-notranjska,91,Pivka,5,Gornja Košana
10,Primorsko-notranjska,91,Pivka,6,Gradec
10,Primorsko-notranjska,94,Postojna,7,Grobišče
10,Primorsko-notranjska,94,Postojna,8,Hrašče
10,Primorsko-notranjska,94,Postojna,9,Hrenovice
10,Primorsko-notranjska,94,Postojna,10,Hruševje
10,Primorsko-notranjska,91,Pivka,7,Juršče
10,Primorsko-notranjska,91,Pivka,8,Kal
10,Primorsko-notranjska,91,Pivka,9,Klenik
10,Primorsko-notranjska,94,Postojna,11,Koče
10,Primorsko-notranjska,94,Postojna,12,Landol
10,Primorsko-notranjska,94,Postojna,13,Liplje
10,Primorsko-notranjska,94,Postojna,15,Mala Brda
10,Primorsko-notranjska,91,Pivka,10,Mala Pristava
10,Primorsko-notranjska,94,Postojna,16,Mali Otok
10,Primorsko-notranjska,94,Postojna,17,Malo Ubeljsko
10,Primorsko-notranjska,94,Postojna,18,Matenja vas
10,Primorsko-notranjska,91,Pivka,11,Nadanje selo
10,Primorsko-notranjska,91,Pivka,12,Narin
10,Primorsko-notranjska,91,Pivka,13,Neverke
10,Primorsko-notranjska,91,Pivka,14,Nova Sušica
10,Primorsko-notranjska,94,Postojna,19,Orehek
10,Primorsko-notranjska,91,Pivka,15,Palčje
10,Primorsko-notranjska,91,Pivka,16,Parje
10,Primorsko-notranjska,91,Pivka,17,Petelinje
10,Primorsko-notranjska,91,Pivka,18,Pivka
10,Primorsko-notranjska,94,Postojna,20,Planina
10,Primorsko-notranjska,94,Postojna,21,Postojna
10,Primorsko-notranjska,94,Postojna,22,Predjama
10,Primorsko-notranjska,94,Postojna,23,Prestranek
10,Primorsko-notranjska,94,Postojna,24,Rakitnik
10,Primorsko-notranjska,94,Postojna,25,Rakulik
10,Primorsko-notranjska,94,Postojna,26,Razdrto
10,Primorsko-notranjska,94,Postojna,27,Sajevče
10,Primorsko-notranjska,91,Pivka,20,Selce
10,Primorsko-notranjska,94,Postojna,28,Slavina
10,Primorsko-notranjska,94,Postojna,29,Slavinje
10,Primorsko-notranjska,91,Pivka,21,Slovenska vas
10,Primorsko-notranjska,91,Pivka,22,Stara Sušica
10,Primorsko-notranjska,94,Postojna,30,Stara vas
10,Primorsko-notranjska,94,Postojna,31,Strane
10,Primorsko-notranjska,94,Postojna,32,Strmca
10,Primorsko-notranjska,94,Postojna,33,Studenec
10,Primorsko-notranjska,94,Postojna,34,Studeno
10,Primorsko-notranjska,91,Pivka,23,Suhorje
10,Primorsko-notranjska,94,Postojna,35,Šmihel pod Nanosom
10,Primorsko-notranjska,91,Pivka,25,Šilentabor
10,Primorsko-notranjska,91,Pivka,26,Trnje
10,Primorsko-notranjska,94,Postojna,36,Velika Brda
10,Primorsko-notranjska,91,Pivka,27,Velika Pristava
10,Primorsko-notranjska,94,Postojna,37,Veliki Otok
10,Primorsko-notranjska,94,Postojna,38,Veliko Ubeljsko
10,Primorsko-notranjska,91,Pivka,28,Volče
10,Primorsko-notranjska,94,Postojna,39,Zagon
10,Primorsko-notranjska,91,Pivka,29,Zagorje
10,Primorsko-notranjska,94,Postojna,40,Žeje
2,Podravska,45,Kidričevo,1,Apače
2,Podravska,135,Videm,1,Barislovci
2,Podravska,135,Videm,2,Belavšek
2,Podravska,143,Zavrč,1,Belski Vrh
2,Podravska,135,Videm,3,Berinjak
2,Podravska,185,Trnovska vas,1,Biš
2,Podravska,185,Trnovska vas,2,Bišečki Vrh
2,Podravska,42,Juršinci,1,Bodkovci
2,Podravska,69,Majšperk,31,Bolečka vas
2,Podravska,168,Markovci,1,Borovci
2,Podravska,24,Dornava,1,Bratislavci
2,Podravska,69,Majšperk,1,Breg
2,Podravska,24,Dornava,2,Brezovci
2,Podravska,196,Cirkulane,1,Brezovec
2,Podravska,168,Markovci,2,Bukovci
2,Podravska,45,Kidričevo,2,Cirkovce
2,Podravska,196,Cirkulane,2,Cirkulane
2,Podravska,28,Gorišnica,3,Cunkovci
2,Podravska,191,Žetale,1,Čermožiše
2,Podravska,185,Trnovska vas,3,Črmlja
2,Podravska,18,Destrnik,4,Desenci
2,Podravska,18,Destrnik,5,Destrnik
2,Podravska,172,Podlehnik,1,Dežno pri Podlehniku
2,Podravska,191,Žetale,2,Dobrina
2,Podravska,69,Majšperk,4,Doklece
2,Podravska,196,Cirkulane,3,Dolane
2,Podravska,135,Videm,6,Dolena
2,Podravska,18,Destrnik,6,Dolič
2,Podravska,24,Dornava,3,Dornava
2,Podravska,45,Kidričevo,3,Dragonja vas
2,Podravska,42,Juršinci,2,Dragovič
2,Podravska,135,Videm,7,Dravci
2,Podravska,135,Videm,8,Dravinjski Vrh
2,Podravska,159,Hajdina,1,Draženci
2,Podravska,182,Sveti Andraž v Slov. goricah,1,Drbetinci
2,Podravska,143,Zavrč,2,Drenovec
2,Podravska,18,Destrnik,8,Drstelja
2,Podravska,28,Gorišnica,5,Formin
2,Podravska,42,Juršinci,3,Gabrnik
2,Podravska,28,Gorišnica,6,Gajevci
